Unnamed: 0,Date,Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirupati balaji.ap.gov.in,temperature,weekday,conditions,Special_day,condition_encoded
629,22-09-2023,72650,27410.0,3.33,58,47,30,35,0,0,84.02,0,Moderate rain,"Tirumala Sri Venkateswara Swamivari Brahmotsavams , Tirumala Srivari Garudaseva",7
630,23-09-2023,74884,32213.0,2.7,69,60,0,41,0,24,85.64,1,Heavy rain,Tirumala Sri Venkateswara Swamivari Brahmotsavams,2
631,24-09-2023,66598,25103.0,3.88,60,45,40,28,0,0,83.48,1,Moderate rain,Tirumala Sri Venkateswara Swamivari Brahmotsavams,7
632,25-09-2023,72137,23735.0,3.37,81,74,16,71,0,55,83.48,0,Moderate rain,Tirumala Sri Venkateswara Swamivari Brahmotsavams,7
633,25-09-2023,55747,21774.0,4.11,67,60,22,38,78,40,83.48,0,Heavy rain,"Tirumala Sri Venkateswara Swamivari Brahmotsavams , Sri Vamana Jayanti , Tiruchanur Sri Padmavati Ammavari Pavithrotsavam",2
634,27-09-2023,66336,25857.0,2.24,55,39,23,29,0,24,82.94,0,Light rain,Tiruchanur Sri Padmavati Ammavari Pavithrotsavam,4
635,28-09-2023,54620,24234.0,2.98,63,41,0,27,0,0,82.22,0,Moderate rain,Tiruchanur Sri Padmavati Ammavari Pavithrotsavam,7
636,29-09-2023,66233,36486.0,4.71,67,45,25,28,0,0,83.12,0,Heavy rain,"Tiruchanur Sri Padmavati Ammavari Pavithrotsavam , Purnima",2
637,30-09-2023,87081,41575.0,4.05,69,57,12,41,0,0,81.86,1,Moderate rain,Mahalaya Pakshalu,7
638,01-10-2023,88623,43934.0,4.67,67,45,14,44,0,0,83.84,1,Light drizzle,normal,3
639,02-10-2023,80551,32028.0,4.27,60,36,11,40,0,0,85.1,0,Overcast,Mahatma Gandhi Jayanti,8
640,03-10-2023,79365,25952.0,4.77,55,33,22,30,0,0,83.48,0,Overcast,normal,8
641,04-10-2023,76526,32238.0,3.54,59,31,17,32,0,0,82.58000000000001,0,Moderate drizzle,normal,6
642,05-10-2023,68558,29508.0,4.13,57,31,37,31,0,0,84.02,0,Light drizzle,normal,3
643,06-10-2023,72104,25044.0,3.8,54,30,28,29,0,0,86.9,0,Overcast,normal,8
644,07-10-2023,72309,26296.0,4.5,59,37,37,32,0,0,87.44,1,Overcast,normal,8
645,08-10-2023,70515,27230.0,4.23,54,32,33,31,0,0,83.66,1,Light drizzle,normal,3
646,09-10-2023,68828,28768.0,3.53,56,32,49,29,0,0,84.56,0,Heavy rain,normal,2
647,10-10-2023,71361,24579.0,3.69,55,30,24,33,0,0,84.74000000000001,0,Moderate rain,normal,7
648,11-10-2023,72230,27388.0,3.74,52,31,19,23,0,0,82.75999999999999,0,Light drizzle,normal,3
649,12-10-2023,65937,24101.0,4.28,59,32,43,27,0,0,83.48,0,Overcast,normal,8
650,13-10-2023,59304,22391.0,4.08,59,35,20,31,0,0,81.32,0,Light drizzle,normal,3
651,14-10-2023,67785,21284.0,2.78,58,36,0,29,0,0,79.88,1,Light rain,Mahalaya Amavasya,4
652,15-10-2023,60659,21304.0,2.72,57,37,11,31,0,0,80.42,1,Moderate drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams",6
653,16-10-2023,73859,30634.0,3.31,50,32,31,23,0,0,80.06,0,Light drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams",3
654,17-10-2023,72123,,3.01,54,29,0,21,0,0,82.94,0,Light drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams",3
655,18-10-2023,68763,28377.0,2.56,64,35,22,38,0,30,83.84,0,Light drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams",3
656,19-10-2023,66757,26395.0,3.53,52,36,21,24,0,30,81.68,0,Moderate drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams , Tirumala Srivari Garudaseva",6
657,20-10-2023,69821,26098.0,2.27,59,33,23,32,0,0,81.86,0,Light drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams  , Saraswati Pooja",3
658,21-10-2023,65422,33212.0,2.84,62,45,10,45,0,0,82.4,1,Moderate drizzle,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams",6
659,22-10-2023,77187,29209.0,3.06,54,35,15,26,0,0,86.18,1,Overcast,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams ,  Durgashtami",8
660,23-10-2023,79693,21864.0,2.38,53,34,46,38,0,0,85.28,0,Overcast,"Tirumala Sri Venkateswara Swamivari Navarathri Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Navaratri Utsavams ",8
661,24-10-2023,71037,20563.0,2.66,61,57,19,70,0,62,85.28,0,Overcast, Vijayadasami,8
662,25-10-2023,65422,23778.0,3.3,59,54,16,40,0,0,85.1,0,Mainly clear,normal,5
663,26-10-2023,62055,27088.0,3.58,55,37,23,28,67,0,84.2,0,Overcast,normal,8
664,27-10-2023,63404,26659.0,3.42,61,39,69,40,0,0,82.94,0,Light drizzle,normal,3
665,28-10-2023,47351,23836.0,3.03,64,39,73,27,0,0,81.32,1,Light drizzle,Purnima,3
666,29-10-2023,85497,24873.0,2.41,50,32,32,28,0,0,79.52,1,Light drizzle,normal,3
667,30-10-2023,69654,23978.0,3.34,59,33,27,33,0,0,77.53999999999999,0,Dense drizzle,normal,1
668,31-10-2023,62269,19255.0,5.19,54,33,0,30,0,0,78.62,0,Light rain,Atla Tadde,4
669,01-11-2023,63710,21205.0,3.13,53,33,0,22,0,0,80.96000000000001,0,Light rain,Karva Chauth,4
670,02-11-2023,59335,23271.0,3.29,53,29,16,29,0,0,78.62,0,Dense drizzle,normal,1
671,03-11-2023,66048,24666.0,3.25,59,37,39,31,0,0,79.16,0,Light drizzle,normal,3
672,04-11-2023,70250,34014.0,3.14,58,42,28,34,0,0,76.46000000000001,1,Heavy rain,normal,2
673,05-11-2023,78389,23466.0,3.87,55,34,33,26,0,0,77.72,1,Moderate rain,normal,7
674,06-11-2023,66312,22002.0,4.7,69,34,13,27,0,0,77.72,0,Moderate rain,normal,7
675,07-11-2023,61640,19064.0,3.19,55,32,21,26,0,0,77.53999999999999,0,Light rain,normal,4
676,08-11-2023,58157,24054.0,4.55,56,32,43,25,0,0,78.80000000000001,0,Moderate rain,normal,7
677,09-11-2023,56723,21778.0,3.37,57,35,31,42,0,0,77.0,0,Light drizzle,normal,3
678,10-11-2023,56978,19617.0,4.87,66,69,25,100,0,58,79.34,0,Light drizzle,Tiruchanur Sri Padmavati Ammavari Brahmotsavams,3
679,11-11-2023,71490,24993.0,3.87,60,36,17,34,0,0,77.9,1,Overcast,Tiruchanur Sri Padmavati Ammavari Brahmotsavams,8
680,12-11-2023,74807,21974.0,3.58,43,27,57,20,0,0,77.53999999999999,1,Overcast,"Tiruchanur Sri Padmavati Ammavari Brahmotsavams , Narakachaturdasi, Deepavali Amavasya",8
681,13-11-2023,70902,22858.0,3.24,55,33,24,23,0,0,77.9,0,Overcast,"Tiruchanur Sri Padmavati Ammavari Brahmotsavams ,  Kedaragowrivratham ,  Amavasya",8
682,14-11-2023,69041,22415.0,3.19,58,38,25,34,0,0,73.75999999999999,0,Light rain,"Tiruchanur Sri Padmavati Ammavari Brahmotsavams , Tiruchanur Sri Padmavathi Ammavari Gajavahanaseva, Children's Day",4
683,15-11-2023,71123,26689.0,3.84,53,30,13,30,0,0,72.5,0,Moderate drizzle,Tiruchanur Sri Padmavati Ammavari Brahmotsavams,6
684,16-11-2023,62494,27666.0,3.59,55,33,52,34,0,0,80.06,0,Light drizzle,Tiruchanur Sri Padmavati Ammavari Brahmotsavams,3
685,17-11-2023,67140,26870.0,4.01,60,36,32,32,0,0,78.98,0,Light drizzle,"Tiruchanur Sri Padmavati Ammavari Brahmotsavams , Nagulachavithi",3
686,18-11-2023,70686,34563.0,3.02,67,46,31,45,0,0,78.80000000000001,1,Overcast,"Tiruchanur Sri Padmavati Ammavari Brahmotsavams , Panchami Theertham , Chhath Puja",8
687,19-11-2023,79800,25962.0,3.55,56,32,56,23,0,0,78.44,1,Overcast,"Tirumala Srivari Pushpayagam, Tiruchanur Sri Padmavathi Ammavari Pushpayagam",8
688,20-11-2023,67198,22452.0,4.19,61,38,62,37,0,0,74.48,0,Light drizzle,normal,3
689,21-11-2023,69981,20492.0,3.55,58,39,51,35,0,0,74.84,0,Heavy rain,normal,2
690,22-11-2023,65891,22896.0,4.04,60,40,38,42,0,0,75.02,0,Dense drizzle,normal,1
691,23-11-2023,45503,22096.0,3.27,68,41,0,39,0,24,75.38,0,Moderate rain,normal,7
692,24-11-2023,74843,23776.0,3.4,83,83,43,78,71,33,75.02,0,Light rain,"Kaisika Dwadasi, Sri Chakratheertha Mukkoti",4
693,25-11-2023,68179,29726.0,3.06,69,54,27,41,0,0,75.2,1,Dense drizzle,normal,1
694,26-11-2023,70350,19500.0,3.11,59,41,23,30,0,0,76.28,1,Light drizzle,"Karthika Pournami , Guru Nanak Jayanthi",3
695,27-11-2023,58176,20157.0,4.22,65,45,30,34,0,0,73.75999999999999,0,Moderate rain,Purnima,7
696,28-11-2023,58874,17133.0,3.5,57,38,17,36,0,30,76.1,0,Light drizzle,normal,3
697,29-11-2023,61403,19126.0,3.37,60,35,33,32,0,0,73.94,0,Light rain,normal,4
698,30-11-2023,58278,17220.0,3.53,60,32,35,28,0,0,73.94,0,Moderate drizzle,normal,6
699,01-12-2023,56950,20463.0,3.75,66,37,32,31,0,0,75.56,0,Moderate drizzle,normal,6
700,02-12-2023,66162,27668.0,3.24,69,43,18,36,0,0,73.03999999999999,1,Moderate rain,normal,7
701,03-12-2023,70349,20535.0,4.1,61,34,36,21,0,0,71.24000000000001,1,Moderate rain,normal,7
702,04-12-2023,55909,17209.0,3.42,67,36,40,26,0,0,67.64,0,Heavy rain,normal,2
703,05-12-2023,44547,13125.0,3.25,68,35,58,24,72,0,74.66,0,Moderate rain,normal,7
704,06-12-2023,45275,14295.0,2.32,60,32,0,22,0,0,79.88,0,Overcast,normal,8
705,07-12-2023,56344,17616.0,4.26,54,36,84,32,0,0,75.92,0,Moderate drizzle,normal,6
706,08-12-2023,54523,20817.0,2.4,63,36,29,26,0,0,75.92,0,Moderate drizzle,normal,6
707,09-12-2023,68769,28904.0,3.33,70,42,26,38,0,0,75.74000000000001,1,Light drizzle,normal,3
708,10-12-2023,73091,23246.0,3.72,61,38,18,32,0,0,74.66,1,Light drizzle,Sri Dhanvantari Jayanti,3
709,11-12-2023,64882,24900.0,5.28,65,35,36,34,0,0,75.74000000000001,0,Light drizzle,normal,3
710,12-12-2023,63021,19091.0,3.15,59,34,9,32,0,0,75.2,0,Overcast,Adhyayanotsavam begins in Tirumala,8
711,13-12-2023,60928,22358.0,3.34,61,34,48,37,0,0,74.48,0,Light drizzle,Amavasya,3
712,14-12-2023,56049,26748.0,3.97,59,32,8,24,0,0,71.06,0,Light drizzle,normal,3
713,15-12-2023,71037,25635.0,3.89,59,41,31,35,0,0,71.42,0,Light rain,normal,4
714,16-12-2023,59734,30654.0,3.52,74,49,43,44,0,0,72.5,1,Moderate drizzle,normal,6
715,17-12-2023,74845,26122.0,4.44,67,45,21,50,0,0,74.12,1,Light drizzle,Dhanurmasam Starts,3
716,18-12-2023,61499,24789.0,4.14,64,39,34,39,0,0,72.5,0,Light drizzle,normal,3
717,19-12-2023,64040,21527.0,3.17,63,41,52,41,0,0,73.4,0,Overcast,normal,8
718,20-12-2023,67043,22112.0,3.43,65,41,28,38,0,0,73.94,0,Overcast,normal,8
719,21-12-2023,59868,23935.0,4.91,69,54,36,48,0,0,74.48,0,Light drizzle,normal,3
720,22-12-2023,40638,21455.0,3.46,81,54,43,50,0,0,74.66,0,Overcast,normal,8
721,23-12-2023,67906,28492.0,2.5,88,73,55,63,0,0,72.32,1,Overcast,"Vaikunta Ekadasi, Sri Gita Jayanti",8
722,24-12-2023,63519,26424.0,5.05,75,56,100,54,0,0,73.94,1,Light drizzle,Sri Swami Pushkarini Theertha Mukkoti,3
723,25-12-2023,69294,23837.0,4.1,100,100,12,96,100,0,75.02,0,Overcast,Christmas,8
724,26-12-2023,71488,19137.0,4.17,73,45,39,50,0,0,73.22,0,Overcast,Sri Datta Jayanti,8
725,27-12-2023,65361,20784.0,3.91,65,40,56,36,0,24,73.94,0,Mainly clear,Purnima,5
726,28-12-2023,58415,18557.0,4.55,71,37,52,24,0,0,75.56,0,Overcast,Pranaya Kalah Mahotsavam in Tirumala,8
727,29-12-2023,56200,16904.0,3.89,71,40,17,35,0,0,75.2,0,Overcast,normal,8
728,30-12-2023,63728,19206.0,3.7,63,43,14,36,0,0,75.92,1,Overcast,normal,8
729,31-12-2023,64665,20845.0,4.34,61,40,24,31,0,0,74.30000000000001,1,Overcast,normal,8
730,01-01-2024,63358,19534.0,3.97,83,48,61,43,0,0,74.30000000000001,0,Overcast,"New year , Pedda sattumora",8
731,02-01-2024,73712,19902.0,4.97,78,43,0,37,0,0,72.5,0,Overcast,normal,8
732,03-01-2024,65514,20394.0,3.31,69,41,0,33,0,0,73.22,0,Light drizzle,Pranaya Kalahotsavam,3
733,04-01-2024,59522,18544.0,3.51,77,40,0,33,0,0,74.12,0,Dense drizzle,normal,1
734,05-01-2024,57441,20878.0,3.66,85,46,0,42,0,0,75.74000000000001,0,Light drizzle,normal,3
735,06-01-2024,68793,26489.0,3.81,81,49,0,37,0,0,75.02,1,Light drizzle,normal,3
736,07-01-2024,76058,22543.0,3.83,78,46,0,35,0,0,71.6,1,Moderate drizzle,"Sri Andal Neeraatotsavam , Koil Alwar Tirumanjanam , Sarva Ekadasi",6
737,08-01-2024,61511,20777.0,3.89,80,42,0,37,0,0,67.82,0,Moderate rain,Sri Andal Neeraatotsavam,7
738,09-01-2024,65901,16991.0,3.77,75,41,0,33,0,0,74.12,0,Overcast,"Sri Andal Neeraatotsavam , Thondaradippodialwar Varsha Tirunakshatram",8
739,10-01-2024,62499,18555.0,3.45,72,39,0,28,0,0,74.84,0,Overcast,"Sri Andal Neeraatotsavam , Chinna Sattumorai",8
740,11-01-2024,53055,15157.0,3.33,73,41,0,25,0,0,75.38,0,Overcast,"Amavasya , Sri Andal Neeraatotsavam , Vaikuntha Ekadasi",8
741,12-01-2024,56588,16754.0,3.26,80,42,0,33,0,0,75.2,0,Overcast,"Sri Andal Neeraatotsavam , Vaikuntha Dwadasi , Sri Swami Pushkarini Teertha Mukkoti",8
742,13-01-2024,65962,24575.0,3.78,81,49,57,38,0,0,77.36,1,Overcast,"Sri Andal Neeraatotsavam , Sravanam",8
743,14-01-2024,86107,29849.0,3.13,69,43,0,29,0,0,77.9,1,Overcast,Bhogi,8
744,15-01-2024,80964,27657.0,3.89,60,36,0,22,0,0,76.28,0,Overcast,sankranthi,8
745,16-01-2024,73016,20915.0,3.46,74,41,0,25,0,0,76.64,0,Overcast,"kanuma , Sri Godadevi Parinayotsavam , Paruveta Utsavam",8
746,17-01-2024,72263,25518.0,3.65,66,44,0,38,0,0,76.28,0,Partly cloudy,"Sri Tirumolisai Alwar Varsha Tirunakshatram , Kirthika",9
747,18-01-2024,62649,24384.0,3.74,74,46,43,46,0,67,76.28,0,Overcast,Sri Tyagaraja Aradhanotsavam,8
748,19-01-2024,69874,26034.0,3.39,80,45,0,43,0,0,78.25999999999999,0,Overcast,Pedda Sattumorai,8
749,20-01-2024,76041,28336.0,3.06,83,49,0,33,0,63,76.82,1,Overcast,Sri Kurattalwar Varsha Tirunakshatram,8
750,21-01-2024,77334,23694.0,4.04,75,51,0,39,0,0,78.62,1,Overcast,Ekadasi Rohini,8
751,22-01-2024,67568,22084.0,4.58,100,50,0,37,0,0,77.72,0,Overcast,normal,8
752,23-01-2024,63665,18630.0,3.44,86,55,0,54,0,0,78.25999999999999,0,Overcast,normal,8
753,24-01-2024,65991,21959.0,3.57,100,95,0,96,0,82,78.62,0,Overcast,normal,8
754,25-01-2024,54105,23590.0,3.44,79,50,0,48,0,0,79.16,0,Overcast,"Purnima , Sri Ramakrishna Mukkoti",8
755,26-01-2024,71664,33330.0,3.37,74,49,0,41,0,0,76.82,0,Overcast,Republic Day,8
756,27-01-2024,76104,32412.0,2.92,71,50,0,46,0,0,77.0,1,Overcast,normal,8
757,28-01-2024,85142,22064.0,5.04,65,43,0,32,0,0,75.02,1,Light drizzle,normal,3
758,29-01-2024,71082,20912.0,4.79,64,38,0,33,0,0,75.74000000000001,0,Overcast,normal,8
759,30-01-2024,61135,19004.0,3.78,55,35,0,31,0,0,76.64,0,Overcast,normal,8
760,31-01-2024,64635,19553.0,4.64,63,37,0,30,0,0,80.78,0,Overcast,normal,8
761,01-02-2024,57223,18015.0,3.44,59,38,0,20,0,0,80.06,0,Light drizzle,normal,3
762,02-02-2024,58842,21796.0,3.11,63,39,0,35,0,0,80.06,0,Light drizzle,normal,3
763,03-02-2024,69232,26536.0,3.22,73,45,0,47,0,0,79.88,1,Overcast,normal,8
764,04-02-2024,70679,21717.0,4.36,69,42,0,30,0,0,78.98,1,Overcast,normal,8
765,05-02-2024,64512,23491.0,3.69,59,35,0,22,0,0,79.34,0,Overcast,normal,8
766,06-02-2024,64345,20788.0,3.71,67,37,55,28,0,0,80.96000000000001,0,Mainly clear,normal,5
767,07-02-2024,65683,21177.0,3.59,64,35,0,36,0,0,83.48,0,Clear sky,normal,0
768,08-02-2024,57357,18924.0,3.52,60,36,0,34,0,0,84.56,0,Overcast,normal,8
769,09-02-2024,62593,18517.0,4.31,70,41,0,33,0,0,80.78,0,Overcast,"Amavasya , Sri Purandardasa Aaradhanotsavam",8
770,10-02-2024,70158,24801.0,3.51,73,46,0,30,0,0,80.06,1,Light drizzle,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,3
771,11-02-2024,72256,28021.0,3.04,68,41,0,40,0,0,79.34,1,Overcast,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,8
772,12-02-2024,69314,25165.0,5.48,63,35,0,33,0,0,79.16,0,Overcast,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,8
773,13-02-2024,68363,19609.0,4.55,62,38,62,19,0,0,79.34,0,Overcast,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,8
774,14-02-2024,67275,25293.0,3.07,61,33,0,28,0,0,79.34,0,Overcast,"vasanthapanchami , Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams",8
775,15-02-2024,45825,21380.0,4.03,59,34,0,25,0,0,79.88,0,Overcast,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,8
776,16-02-2024,77483,19276.0,3.0,65,40,0,27,0,0,80.06,0,Overcast,"Rathasapthami , Bhishma Ashtami , Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams",8
777,17-02-2024,71021,25965.0,4.17,80,42,0,20,0,0,80.96000000000001,1,Clear sky,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,0
778,18-02-2024,70338,22741.0,3.96,62,44,0,33,0,0,83.12,1,Overcast,Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,8
779,19-02-2024,64741,24667.0,3.82,66,44,0,44,0,0,83.48,0,Overcast,Chatrapati Shivaji Jayanthi,8
780,20-02-2024,62304,20261.0,3.61,65,42,0,31,0,0,83.84,0,Overcast,Bhishma Ekadasi,8
781,21-02-2024,69191,22295.0,3.6,66,45,0,33,0,0,87.44,0,Overcast,"Kulashekar Alwar , Varsha Tirunakshatram",8
782,22-02-2024,57973,21722.0,3.95,70,44,0,45,0,0,88.16,0,Overcast,normal,8
783,23-02-2024,62880,21904.0,3.03,72,49,0,51,0,0,87.98,0,Light drizzle,normal,3
784,24-02-2024,72175,29543.0,3.74,99,100,0,100,0,0,84.38,1,Light drizzle,"Purnima , Kumaradharatheertha Mukkoti , Guru Ravidas Jayanthi",3
785,25-02-2024,76577,23656.0,5.09,71,48,0,35,0,0,83.12,1,Mainly clear,normal,5
786,26-02-2024,70077,24427.0,3.73,66,42,0,36,0,0,81.86,0,Overcast,normal,8
787,27-02-2024,63421,19644.0,4.84,61,40,0,34,0,0,82.22,0,Overcast,normal,8
788,28-02-2024,66915,20784.0,3.87,60,35,0,32,0,0,82.75999999999999,0,Overcast,normal,8
789,29-02-2024,57338,19852.0,4.67,65,35,0,29,0,0,84.56,0,Overcast,normal,8
790,01-03-2024,59646,21938.0,3.86,62,37,0,29,0,0,84.56,0,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
791,02-03-2024,70422,30867.0,3.6,69,44,0,35,0,0,86.18,1,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
792,03-03-2024,76876,23424.0,4.2,67,39,0,33,0,0,86.72,1,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
793,04-03-2024,70570,22490.0,3.76,72,39,0,32,0,0,86.72,0,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
794,05-03-2024,64552,19900.0,3.91,65,36,0,35,0,0,87.25999999999999,0,Overcast,"Dayananda Saraswati Jayanthi , Sri Kapileswaraswamivari Brahmotsavams",8
795,06-03-2024,65887,23532.0,3.14,62,37,0,28,0,0,88.88,0,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
796,07-03-2024,57880,19772.0,4.15,55,38,0,35,0,0,89.06,0,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
797,08-03-2024,63831,25367.0,3.36,65,38,0,26,0,0,90.14,0,Partly cloudy,"Mahasivarathiri , Sri Kapileswaraswamivari Brahmotsavams",9
798,09-03-2024,68446,28549.0,3.24,77,45,0,38,0,0,89.78,1,Overcast,Sri Kapileswaraswamivari Brahmotsavams,8
799,10-03-2024,76213,19477.0,3.88,63,39,0,29,0,0,87.80000000000001,1,Overcast,"Amavasya , Sri Kapileswaraswamivari Brahmotsavams",8
800,11-03-2024,64802,21695.0,3.66,60,33,0,28,0,0,87.44,0,Overcast,normal,8
801,12-03-2024,60110,21445.0,4.43,70,34,0,28,0,0,90.86,0,Overcast,normal,8
802,13-03-2024,67832,25636.0,3.55,62,37,0,28,0,0,91.4,0,Overcast,normal,8
803,14-03-2024,48444,23266.0,4.71,65,36,0,31,0,0,93.38,0,Partly cloudy,normal,9
804,15-03-2024,66322,24672.0,3.39,70,38,0,29,0,0,89.6,0,Overcast,normal,8
805,16-03-2024,74351,34164.0,3.04,76,41,100,35,0,0,88.16,1,Overcast,normal,8
806,17-03-2024,83825,25690.0,4.57,66,41,0,32,0,0,87.44,1,Light drizzle,Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams,3
807,18-03-2024,65051,23107.0,4.78,70,39,0,36,0,0,88.52,0,Overcast,Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams,8
808,19-03-2024,63251,20989.0,4.14,69,42,0,29,0,0,88.34,0,Overcast,Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams,8
809,20-03-2024,69072,26239.0,3.51,68,41,50,34,0,0,87.80000000000001,0,Overcast,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams , Tirumala Srivari Float Festival",8
810,21-03-2024,60485,23851.0,3.1,65,42,0,41,0,0,83.84,0,Light drizzle,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams , Tirumala Srivari Float Festival",3
811,22-03-2024,59236,25446.0,4.38,66,42,0,33,0,0,87.98,0,Overcast,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams , Tirumala Srivari Float Festival",8
812,23-03-2024,72986,33482.0,2.79,87,53,0,48,0,0,89.96000000000001,1,Overcast,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams , Tirumala Srivari Float Festival",8
