Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,holidays,Special Day Weighted,Piligrims_7Day_Avg,Festival intensity
76213,19477,3.88,63,39,0,29,0,0,0,839,87.80000000000001,1710009000.0,1,2,74601.86222627737,1,1.0336141322534529,66768.42857142857,66768.42857142857
64802,21695,3.66,60,33,0,28,0,32,0,839,87.44,1710095400.0,0,1,68156.49102312156,1,1.0336141322534529,65944.42857142857,65944.42857142857
60110,21445,4.43,70,34,0,28,0,49,0,839,90.86,1710181800.0,0,1,68156.49102312156,1,1.0336141322534529,65309.857142857145,65309.857142857145
67832,25636,3.55,62,37,0,28,0,0,0,839,91.4,1710268200.0,0,1,68156.49102312156,1,1.0336141322534529,65587.71428571429,65587.71428571429
48444,23266,4.71,65,36,0,31,0,0,0,1324,93.38,1710354600.0,0,1,68156.49102312156,1,1.0336141322534529,64239.71428571428,64239.71428571428
66322,24672,3.39,70,38,0,29,0,0,0,839,89.6,1710441000.0,0,1,68156.49102312156,1,1.0336141322534529,64595.57142857143,64595.57142857143
74351,34164,3.04,76,41,100,35,0,0,0,839,88.16,1710527400.0,1,1,68156.49102312156,1,1.0336141322534529,65439.142857142855,65439.142857142855
83825,25690,4.57,66,41,0,32,0,0,0,1308,87.44,1710613800.0,1,1,66165.95111516626,1,1.0336141322534529,66526.57142857143,66526.57142857143
65051,23107,4.78,70,39,0,36,0,0,0,839,88.52,1710700200.0,0,1,66165.95111516626,1,1.0336141322534529,66562.14285714286,66562.14285714286
63251,20989,4.14,69,42,0,29,0,0,0,839,88.34,1710786600.0,0,1,66165.95111516626,1,1.0336141322534529,67010.85714285714,67010.85714285714
69072,26239,3.51,68,41,50,34,0,43,0,839,87.80000000000001,1710873000.0,0,2,68401.22222627737,1,1.0336141322534529,67188.0,67188.0
60485,23851,3.1,65,42,0,41,0,36,0,1308,83.84,1710959400.0,0,2,68401.22222627737,1,1.0336141322534529,68908.14285714286,68908.14285714286
59236,25446,4.38,66,42,0,33,0,0,0,839,87.98,1711045800.0,0,2,68401.22222627737,1,1.0336141322534529,67895.85714285714,67895.85714285714
72986,33482,2.79,87,53,0,48,0,43,0,839,89.96000000000001,1711132200.0,1,2,68401.22222627737,1,1.0336141322534529,67700.85714285714,67700.85714285714
80532,29438,3.95,73,46,0,38,0,62,0,839,90.86,1711218600.0,1,2,68401.22222627737,1,1.0336141322534529,67230.42857142857,67230.42857142857
78731,25156,3.4,73,77,0,64,100,64,0,1324,89.24000000000001,1711305000.0,0,5,76616.26222627738,1,1.0336141322534529,69184.71428571429,69184.71428571429
68563,21956,4.91,68,43,0,36,0,47,0,839,89.6,1711391400.0,0,1,68156.49102312156,1,1.0336141322534529,69943.57142857143,69943.57142857143
64097,24453,3.72,69,41,0,33,0,0,0,839,89.42,1711477800.0,0,1,68156.49102312156,1,1.0336141322534529,69232.85714285714,69232.85714285714
65992,25698,3.53,72,40,0,28,0,33,0,839,92.48,1711564200.0,0,1,68156.49102312156,1,1.0336141322534529,70019.57142857143,70019.57142857143
60958,31245,3.41,78,47,0,35,0,0,0,1324,93.02,1711650600.0,0,1,62397.86222627737,1,1.0336141322534529,70265.57142857143,70265.57142857143
79907,34037,4.05,74,47,0,28,0,0,0,839,93.02,1711737000.0,1,1,68156.49102312156,1,1.0336141322534529,71254.28571428571,71254.28571428571
81224,24093,4.35,73,43,57,41,0,32,0,839,91.76,1711823400.0,1,1,80572.66222627737,1,1.0336141322534529,71353.14285714286,71353.14285714286
62439,22027,3.61,71,35,0,18,0,0,0,839,93.02,1711909800.0,0,1,68156.49102312156,1,1.0336141322534529,69025.71428571429,69025.71428571429
56228,18886,4.04,67,32,0,21,0,0,0,839,95.18,1711996200.0,0,1,68156.49102312156,1,1.0336141322534529,67263.57142857143,67263.57142857143
61087,22530,3.34,66,33,0,24,0,0,0,839,94.28,1712082600.0,0,1,68156.49102312156,1,1.0336141322534529,66833.57142857143,66833.57142857143
62549,26816,3.33,65,29,0,14,0,0,0,839,94.82,1712169000.0,0,1,68156.49102312156,1,1.0336141322534529,66341.71428571429,66341.71428571429
59621,28351,3.45,70,34,0,29,0,0,0,839,96.08,1712255400.0,0,1,66103.09858991374,1,1.0336141322534529,66150.71428571429,66150.71428571429
75414,30073,3.68,79,38,0,26,0,0,0,839,96.62,1712341800.0,1,2,73962.66222627737,1,1.0336141322534529,65508.857142857145,65508.857142857145
73801,23055,3.72,70,35,0,26,0,0,0,839,96.62,1712428200.0,1,1,66103.09858991374,1,1.0336141322534529,64448.42857142857,64448.42857142857
61920,17638,3.55,69,29,0,16,0,0,0,839,93.56,1712514600.0,0,2,63167.46222627737,1,1.0336141322534529,64374.28571428572,64374.28571428572
55756,17866,2.71,60,30,0,16,0,0,0,839,91.94,1712601000.0,0,2,58236.26222627737,1,1.0336141322534529,64306.857142857145,64306.857142857145
65750,24446,3.53,66,35,77,31,0,0,0,1308,91.4,1712687400.0,0,1,66103.09858991374,1,1.0336141322534529,64973.0,64973.0
62366,29633,3.01,64,37,0,27,0,31,0,839,91.58,1712773800.0,0,2,63524.26222627737,1,1.0336141322534529,64946.857142857145,64946.857142857145
63163,31287,2.99,67,36,0,24,87,0,0,1308,90.5,1712860200.0,0,2,64161.86222627737,1,1.0336141322534529,65452.857142857145,65452.857142857145
82139,39849,3.97,77,38,0,22,0,0,0,839,91.58,1712946600.0,1,2,79342.66222627737,1,1.0336141322534529,66413.57142857143,66413.57142857143
81057,27913,3.8,67,34,90,26,0,0,0,839,91.76,1713033000.0,1,2,78477.06222627738,1,1.0336141322534529,67450.14285714286,67450.14285714286
77511,26553,4.28,60,29,0,22,0,0,0,839,93.2,1713119400.0,0,1,71553.46222627738,1,1.0336141322534529,69677.42857142857,69677.42857142857
67294,22765,2.94,63,30,0,20,0,0,0,839,94.46,1713205800.0,0,1,71553.46222627738,1,1.0336141322534529,71325.71428571429,71325.71428571429
58690,20744,3.02,59,30,0,22,0,42,0,839,97.34,1713292200.0,0,3,60583.46222627737,1,1.0336141322534529,70317.14285714286,70317.14285714286
55537,20486,3.02,66,35,0,28,0,40,0,839,97.16,1713378600.0,0,3,58061.062226277376,1,1.0336141322534529,69341.57142857143,69341.57142857143
60517,27788,3.53,73,33,99,22,0,0,0,839,98.24,1713465000.0,0,2,67058.66222627737,1,1.0336141322534529,68963.57142857143,68963.57142857143
73051,34599,2.92,81,40,0,24,0,0,0,839,97.16,1713551400.0,1,2,67058.66222627737,1,1.0336141322534529,67665.28571428571,67665.28571428571
77366,24375,3.38,67,36,0,22,0,0,0,839,97.52,1713637800.0,1,3,75524.26222627738,1,1.0336141322534529,67138.0,67138.0
62894,22894,3.31,70,40,0,27,0,30,0,839,97.7,1713724200.0,0,2,63946.662226277374,1,1.0336141322534529,65049.857142857145,65049.857142857145
60371,20301,3.09,71,40,0,37,0,36,0,1324,95.9,1713810600.0,0,4,61928.26222627737,1,1.0336141322534529,64060.857142857145,64060.857142857145
64080,25773,2.66,81,72,0,61,100,77,0,839,96.62,1713897000.0,0,2,65330.395559610704,1,1.0336141322534529,64830.857142857145,64830.857142857145
61492,27660,2.72,65,34,0,19,0,0,0,839,97.52,1713983400.0,0,2,65330.395559610704,1,1.0336141322534529,65681.57142857143,65681.57142857143
57909,32403,3.81,64,39,0,23,0,0,0,839,96.62,1714069800.0,0,1,69535.46222627738,1,1.0336141322534529,65309.0,65309.0
81212,41690,2.88,75,42,0,25,0,0,0,839,97.34,1714156200.0,1,1,69535.46222627738,1,1.0336141322534529,66474.85714285714,66474.85714285714
86241,31730,3.65,72,39,0,20,0,0,0,839,98.24,1714242600.0,1,1,69535.46222627738,1,1.0336141322534529,67742.71428571429,67742.71428571429
77673,30607,4.1,72,34,0,22,0,28,0,839,97.7,1714329000.0,0,1,69535.46222627738,1,1.0336141322534529,69854.0,69854.0
72310,28731,3.59,67,33,0,18,0,0,0,839,98.6,1714415400.0,0,1,69535.46222627738,1,1.0336141322534529,71559.57142857143,71559.57142857143
72510,30441,2.62,73,37,0,22,0,0,0,839,103.1,1714501800.0,0,2,71639.46222627738,1,1.0336141322534529,72763.85714285714,72763.85714285714
65313,28780,3.54,65,32,0,21,0,0,0,839,102.02,1714588200.0,0,1,68156.49102312156,1,1.0336141322534529,73309.71428571429,73309.71428571429
62624,32638,2.96,72,36,0,23,0,26,0,1308,97.88,1714674600.0,0,1,63730.662226277374,1,1.0336141322534529,73983.28571428571,73983.28571428571
77848,39317,2.95,81,39,0,21,0,0,0,967,99.68,1714761000.0,1,1,68156.49102312156,1,1.0336141322534529,73502.71428571429,73502.71428571429
81927,29196,3.28,74,37,82,29,0,0,0,1621,96.26,1714847400.0,1,1,68156.49102312156,1,1.0336141322534529,72886.42857142857,72886.42857142857
76748,30688,4.1,70,34,0,20,0,0,0,839,100.22,1714933800.0,0,1,68156.49102312156,1,1.0336141322534529,72754.28571428571,72754.28571428571
65146,25306,3.02,67,28,0,15,0,0,0,962,91.58,1715020200.0,0,1,69081.86222627737,1,1.0336141322534529,71730.85714285714,71730.85714285714
64766,24158,3.09,71,31,0,18,0,0,0,967,89.6,1715106600.0,0,2,65444.26222627737,1,1.0336141322534529,70624.57142857143,70624.57142857143
65508,25996,2.97,64,27,0,15,0,0,0,1621,91.4,1715193000.0,0,1,69081.86222627737,1,1.0336141322534529,70652.42857142857,70652.42857142857
60545,32527,2.53,73,33,100,21,0,0,0,967,89.42,1715279400.0,0,3,62067.46222627737,1,1.0336141322534529,70355.42857142857,70355.42857142857
76945,33844,2.67,80,35,91,21,0,0,0,1308,89.6,1715365800.0,1,2,75187.46222627738,1,1.0336141322534529,70226.42857142857,70226.42857142857
80001,24307,3.25,69,34,0,25,0,28,100,962,89.42,1715452200.0,1,3,77632.26222627738,1,1.0336141322534529,69951.28571428571,69951.28571428571
70815,25245,3.16,66,27,0,16,0,0,0,1308,91.4,1715538600.0,0,1,69081.86222627737,1,1.0336141322534529,69103.71428571429,69103.71428571429
75783,35665,3.08,70,34,0,23,98,0,0,967,90.14,1715625000.0,0,1,69081.86222627737,1,1.0336141322534529,70623.28571428571,70623.28571428571
81930,41224,3.9,71,33,0,22,0,28,0,1308,89.78,1715711400.0,0,1,68156.49102312156,1,1.0336141322534529,73075.28571428571,73075.28571428571
76369,41927,3.63,77,38,0,33,0,0,0,1275,85.46000000000001,1715797800.0,0,1,75143.06222627738,1,1.0336141322534529,74626.85714285714,74626.85714285714
71510,43199,3.63,80,41,0,25,0,29,0,1275,86.0,1715884200.0,0,2,70839.46222627738,1,1.0336141322534529,76193.28571428571,76193.28571428571
90721,50599,3.28,92,50,0,34,0,27,0,967,79.52,1715970600.0,1,2,86208.26222627738,1,1.0336141322534529,78161.28571428571,78161.28571428571
