,Date,Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,is_normal,is_Nagulapuram Sri Vedanarayanaswamivari Brahmotsavam,is_Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,days_until_next_festival,days_since_last_festival
0,2022-01-01,36560,14084,2.15,43,23,16,9,0,0,0,1308,71.6,1640975400.0,1,1,42879.46222627737,0,0,0,0.0,1.0
1,2022-01-02,38894,12270,3.93,41,25,14,9,0,0,0,839,74.84,1641061800.0,1,1,63674.21778183293,0,0,0,1.0,1.0
2,2022-01-03,31776,16046,2.69,40,19,0,5,0,0,7,1621,73.22,1641148200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
3,2022-01-04,31523,14692,2.45,45,17,22,16,0,0,0,839,73.75999999999999,1641234600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
4,2022-01-05,32044,17558,2.61,32,14,21,10,0,18,7,839,73.94,1641321000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
5,2022-01-06,29652,14916,2.75,33,13,0,3,25,11,8,839,75.2,1641407400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
6,2022-01-07,62856,22115,2.21,40,19,0,7,0,0,7,839,75.74000000000001,1641493800.0,0,1,41660.795559610706,0,0,0,1.0,1.0
7,2022-01-08,33619,15769,2.42,36,20,11,11,0,0,0,1308,75.2,1641580200.0,1,1,41660.795559610706,0,0,0,1.0,1.0
8,2022-01-09,32235,15003,3.19,33,15,0,9,21,0,0,839,76.46000000000001,1641666600.0,1,1,41660.795559610706,0,0,0,1.0,1.0
9,2022-01-10,32242,15715,2.71,35,15,0,8,0,0,8,839,76.1,1641753000.0,0,1,41660.795559610706,0,0,0,1.0,1.0
10,2022-01-11,23744,12017,2.5,32,16,32,7,25,9,13,1308,76.82,1641839400.0,0,1,41660.795559610706,0,0,0,1.0,1.0
11,2022-01-12,25524,13052,1.59,34,19,0,9,0,9,0,1308,77.0,1641925800.0,0,1,41660.795559610706,0,0,0,1.0,1.0
12,2022-01-13,46118,10594,4.09,30,18,17,11,0,14,0,962,76.82,1642012200.0,0,2,50525.86222627737,0,0,0,1.0,1.0
13,2022-01-14,37304,9645,2.13,25,14,0,6,44,11,12,1308,76.64,1642098600.0,0,2,43474.662226277374,0,0,0,1.0,1.0
14,2022-01-15,34375,11156,2.92,30,15,0,11,41,32,0,1621,73.94,1642185000.0,1,1,63960.26222627737,0,0,0,1.0,1.0
15,2022-01-16,35642,11178,2.77,27,16,20,3,47,0,0,1308,72.86,1642271400.0,1,2,58411.062226277376,0,0,0,1.0,1.0
16,2022-01-17,35333,12252,2.52,29,13,0,8,0,21,0,1621,70.88,1642357800.0,0,2,59100.662226277374,0,0,0,1.0,1.0
17,2022-01-18,33971,11356,2.62,30,13,34,2,0,0,0,1621,72.68,1642444200.0,0,1,40808.26222627737,0,0,0,1.0,1.0
18,2022-01-19,34187,13279,2.11,29,16,0,7,0,11,12,839,75.74000000000001,1642530600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
19,2022-01-20,36092,13738,2.58,32,18,0,12,23,33,0,839,78.44,1642617000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
20,2022-01-21,39440,13692,2.53,34,21,0,12,0,0,0,839,84.2,1642703400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
21,2022-01-22,45481,15909,2.33,39,25,0,12,0,28,0,839,84.2,1642789800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
22,2022-01-23,27895,13631,3.48,34,19,0,17,0,22,0,839,82.4,1642876200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
23,2022-01-24,27223,14624,1.87,32,18,15,12,17,26,8,839,79.88,1642962600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
24,2022-01-25,28745,13553,2.14,33,18,17,16,32,13,0,1621,79.52,1643049000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
25,2022-01-26,27446,13403,1.77,34,21,15,20,0,31,10,1308,73.75999999999999,1643135400.0,0,1,35588.26222627737,0,0,0,1.0,1.0
26,2022-01-27,27536,13635,2.09,36,21,0,10,0,22,42,1308,72.5,1643221800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
27,2022-01-28,24888,12650,2.1,60,54,35,45,0,55,76,1308,74.12,1643308200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
28,2022-01-29,28234,12466,2.3,66,61,12,61,0,78,89,839,73.03999999999999,1643394600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
29,2022-01-30,27896,11135,2.41,39,20,0,13,58,16,10,1308,76.46000000000001,1643481000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
30,2022-01-31,26401,12401,2.18,37,20,13,12,0,11,21,839,80.78,1643567400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
31,2022-02-01,29496,12210,1.97,37,18,0,16,0,18,17,839,80.06,1643653800.0,0,2,56693.062226277376,0,0,0,1.0,1.0
32,2022-02-02,29026,15110,2.18,34,18,0,9,21,7,0,839,79.16,1643740200.0,0,1,53066.71936913452,0,0,1,1.0,1.0
33,2022-02-03,31167,15701,1.83,36,17,0,16,0,18,10,1324,79.34,1643826600.0,0,1,53066.71936913452,0,0,1,1.0,1.0
34,2022-02-04,28410,14831,2.08,40,18,15,13,17,20,12,839,81.86,1643913000.0,0,1,53066.71936913452,0,0,1,1.0,1.0
35,2022-02-05,34632,16399,2.19,41,19,0,7,66,6,0,839,80.42,1643999400.0,1,2,41337.062226277376,0,0,1,1.0,1.0
36,2022-02-06,33737,13954,2.82,36,22,10,11,0,10,0,839,77.36,1644085800.0,1,1,53066.71936913452,0,0,1,1.0,1.0
37,2022-02-07,35516,13797,2.53,37,17,0,12,0,0,13,839,79.52,1644172200.0,0,1,53066.71936913452,0,0,1,1.0,1.0
38,2022-02-08,30172,10829,2.22,39,21,0,8,0,8,0,839,79.34,1644258600.0,0,3,37769.062226277376,0,0,1,1.0,1.0
39,2022-02-09,32092,29985,2.45,35,20,11,13,0,44,0,839,78.08000000000001,1644345000.0,0,1,53066.71936913452,0,0,1,1.0,1.0
40,2022-02-10,32894,15770,2.65,29,14,13,7,0,17,0,839,79.16,1644431400.0,0,1,53066.71936913452,0,0,1,1.0,1.0
41,2022-02-11,32894,14359,2.55,40,22,0,21,0,13,19,839,78.25999999999999,1644517800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
42,2022-02-12,36333,17174,2.63,42,26,0,25,22,11,0,839,78.62,1644604200.0,1,1,56299.46222627737,0,0,0,1.0,1.0
43,2022-02-13,33356,16259,2.73,36,23,19,17,31,11,8,839,78.08000000000001,1644690600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
44,2022-02-14,64425,29476,2.65,41,23,8,15,15,16,0,839,79.7,1644777000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
45,2022-02-15,31794,16731,2.58,44,25,22,18,20,7,0,839,79.34,1644863400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
46,2022-02-16,39691,18303,2.23,43,27,14,18,0,13,0,839,80.42,1644949800.0,0,3,45384.26222627737,0,0,0,1.0,1.0
47,2022-02-17,39335,18834,3.01,43,24,12,14,0,15,0,839,78.98,1645036200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
48,2022-02-18,35584,18608,2.85,47,27,17,15,40,11,0,1308,80.24000000000001,1645122600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
49,2022-02-19,41463,21975,2.46,50,26,8,24,0,15,15,839,79.52,1645209000.0,1,1,46801.86222627737,0,0,0,1.0,1.0
50,2022-02-20,41390,20527,3.06,46,26,0,23,0,25,5,839,83.84,1645295400.0,1,1,46035.062226277376,0,0,0,1.0,1.0
51,2022-02-21,39619,21846,3.4,47,28,9,17,0,21,6,839,88.7,1645381800.0,0,1,46035.062226277376,0,0,0,1.0,1.0
52,2022-02-22,38000,17778,3.1,46,30,26,29,52,33,12,839,85.1,1645468200.0,0,2,48771.46222627737,0,0,0,1.0,1.0
53,2022-02-23,37216,22009,2.72,100,100,60,100,30,100,100,839,81.32,1645554600.0,0,2,48771.46222627737,0,0,0,1.0,1.0
54,2022-02-24,53740,26977,3.21,59,38,0,24,0,27,13,839,80.42,1645641000.0,0,2,56623.46222627737,0,0,0,1.0,1.0
55,2022-02-25,56559,28751,5.41,58,32,30,20,33,8,12,839,82.4,1645727400.0,0,2,48771.46222627737,0,0,0,1.0,1.0
56,2022-02-26,65704,33187,3.67,58,38,16,25,0,23,13,839,80.06,1645813800.0,1,3,66194.66222627737,0,0,0,1.0,1.0
57,2022-02-27,68095,29050,3.94,53,39,30,19,54,9,0,839,80.96000000000001,1645900200.0,1,2,68107.46222627738,0,0,0,1.0,1.0
58,2022-02-28,55532,25114,4.33,57,44,17,26,36,30,16,1324,82.75999999999999,1645986600.0,0,2,58057.062226277376,0,0,0,1.0,1.0
59,2022-03-01,53163,20651,4.51,47,27,20,15,20,15,0,839,84.2,1646073000.0,0,2,56161.86222627737,0,0,0,1.0,1.0
60,2022-03-02,46172,19395,3.33,47,28,25,12,20,18,0,839,84.56,1646159400.0,0,2,50569.06222627737,0,0,0,1.0,1.0
61,2022-03-03,50511,22089,3.63,47,27,26,13,13,10,0,839,81.14,1646245800.0,0,1,54040.26222627737,0,0,0,1.0,1.0
62,2022-03-04,56686,27997,2.93,54,25,26,11,28,15,0,839,83.12,1646332200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
63,2022-03-05,67750,30192,3.13,49,32,27,16,0,11,22,839,82.22,1646418600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
64,2022-03-06,61052,27500,4.57,49,24,24,12,20,10,0,1621,79.16,1646505000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
65,2022-03-07,57904,26877,4.06,49,26,51,16,0,16,0,839,82.58000000000001,1646591400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
66,2022-03-08,58561,25401,4.01,49,22,12,11,17,0,0,1169,85.82,1646677800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
67,2022-03-09,59086,28701,3.81,46,24,0,12,0,17,0,839,86.9,1646764200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
68,2022-03-10,61620,28988,4.36,48,23,32,13,48,12,6,839,86.18,1646850600.0,0,1,66165.95111516626,0,0,0,1.0,1.0
69,2022-03-11,65192,32592,4.41,51,26,18,9,0,9,0,862,86.9,1646937000.0,0,1,66165.95111516626,0,0,0,1.0,1.0
70,2022-03-12,71069,34741,4.45,55,28,21,8,0,7,0,839,87.08000000000001,1647023400.0,1,1,66165.95111516626,0,0,0,1.0,1.0
71,2022-03-13,74167,33976,4.52,48,25,49,15,0,13,0,839,87.08000000000001,1647109800.0,1,2,66065.66222627737,0,0,0,1.0,1.0
72,2022-03-14,61982,27400,3.88,47,22,0,12,0,23,0,839,88.16,1647196200.0,0,2,66065.66222627737,0,0,0,1.0,1.0
73,2022-03-15,61654,25920,4.25,48,22,0,14,13,15,0,839,90.13999999999999,1647282600.0,0,2,66065.66222627737,0,0,0,1.0,1.0
74,2022-03-16,64368,31179,4.52,49,23,25,11,0,16,0,839,91.94,1647369000.0,0,2,66065.66222627737,0,0,0,1.0,1.0
75,2022-03-17,66577,31471,3.97,53,26,19,15,0,34,4,839,93.56,1647455400.0,0,3,66893.06222627738,0,0,0,1.0,1.0
76,2022-03-18,66763,33133,4.29,52,32,0,19,13,13,17,839,94.28,1647541800.0,0,4,67041.86222627737,0,0,0,1.0,1.0
77,2022-03-19,72265,34517,4.59,62,40,13,23,0,15,9,839,92.66,1647628200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
78,2022-03-20,70408,34932,4.63,71,51,28,37,0,57,97,839,90.13999999999999,1647714600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
79,2022-03-21,64425,29476,4.51,90,82,24,52,17,45,71,962,93.38,1647801000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
80,2022-03-22,69711,30871,4.41,75,53,12,27,46,22,63,1308,87.25999999999999,1647887400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
81,2022-03-23,64986,33200,4.28,69,42,12,25,19,24,21,1621,89.24000000000001,1647973800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
82,2022-03-24,63042,31218,4.18,60,40,15,13,23,13,28,839,88.16,1648060200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
83,2022-03-25,65418,33451,4.41,59,38,20,12,23,9,20,839,88.16,1648146600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
84,2022-03-26,69897,38099,3.92,79,71,15,30,100,36,47,839,88.34,1648233000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
85,2022-03-27,71167,34688,4.46,59,40,24,15,17,16,0,1169,89.78,1648319400.0,1,1,68156.49102312156,1,0,0,1.0,1.0
86,2022-03-28,64425,29476,4.43,52,36,19,22,21,19,4,1169,90.86000000000001,1648405800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
87,2022-03-29,54396,29334,4.37,52,33,13,14,0,8,0,839,93.02,1648492200.0,0,1,57148.26222627737,0,0,0,1.0,1.0
88,2022-03-30,61224,33930,4.02,50,31,26,21,0,11,14,839,91.58000000000001,1648578600.0,0,1,66103.09858991374,0,0,0,1.0,1.0
89,2022-03-31,54273,28089,4.08,49,28,9,13,0,5,4,839,93.74,1648665000.0,0,1,66103.09858991374,0,0,0,1.0,1.0
90,2022-04-01,56958,26029,3.35,55,28,15,16,0,19,6,1169,90.5,1648751400.0,0,2,59197.86222627737,0,0,0,1.0,1.0
91,2022-04-02,62925,33893,4.27,57,31,14,18,13,11,10,1308,90.13999999999999,1648837800.0,1,2,63971.46222627737,0,0,0,1.0,1.0
92,2022-04-03,71034,32291,3.38,56,32,35,11,19,7,12,839,90.13999999999999,1648924200.0,1,2,67447.86222627737,0,0,0,1.0,1.0
93,2022-04-04,66112,35727,4.64,56,30,18,14,11,15,4,1308,89.78,1649010600.0,0,1,66103.09858991374,0,0,0,1.0,1.0
94,2022-04-05,61654,25920,4.35,52,28,8,10,16,5,0,839,89.24000000000001,1649097000.0,0,1,66103.09858991374,0,0,0,1.0,1.0
95,2022-04-06,68009,39518,4.1,53,27,24,14,14,5,0,839,91.22,1649183400.0,0,2,68698.12889294403,0,0,0,1.0,1.0
96,2022-04-07,65840,34135,4.19,55,27,36,14,14,8,0,839,91.22,1649269800.0,0,2,66303.46222627738,0,0,0,1.0,1.0
97,2022-04-08,60790,35106,4.36,57,31,0,21,22,19,19,839,89.42,1649356200.0,0,1,65970.39555961071,0,0,0,1.0,1.0
98,2022-04-09,70727,38970,3.88,62,32,11,17,0,17,0,839,89.78,1649442600.0,1,1,65970.39555961071,0,0,0,1.0,1.0
99,2022-04-10,66593,31206,3.79,51,32,33,16,0,16,0,839,89.24000000000001,1649529000.0,1,3,66905.86222627737,0,0,0,1.0,1.0
100,2022-04-11,63223,34547,4.72,56,25,9,14,0,18,6,839,88.7,1649615400.0,0,2,71901.32889294405,0,0,0,1.0,1.0
101,2022-04-12,72567,40468,4.32,54,31,35,25,0,23,6,1308,89.78,1649701800.0,0,2,71901.32889294405,0,0,0,1.0,1.0
102,2022-04-13,88748,38558,4.82,59,33,17,14,0,21,0,962,87.08000000000001,1649788200.0,0,4,84629.86222627739,0,0,0,1.0,1.0
103,2022-04-14,82722,33678,5.11,58,32,24,12,0,7,7,1308,89.24000000000001,1649874600.0,0,2,71901.32889294405,0,0,0,1.0,1.0
104,2022-04-15,75110,34241,4.0,57,30,0,13,0,5,8,839,92.84,1649961000.0,0,3,73719.46222627738,0,0,0,1.0,1.0
105,2022-04-16,76746,31574,4.62,58,31,26,12,0,17,8,839,95.53999999999999,1650047400.0,1,4,75028.26222627738,0,1,0,1.0,1.0
106,2022-04-17,68299,26421,4.9,56,26,23,18,13,0,0,839,91.03999999999999,1650133800.0,1,2,65330.395559610704,0,1,0,1.0,1.0
107,2022-04-18,64157,29720,3.84,56,25,39,11,0,8,8,1621,88.88,1650220200.0,0,2,64957.062226277376,0,1,0,1.0,1.0
108,2022-04-19,67858,28536,4.15,46,24,27,12,0,0,0,1299,91.03999999999999,1650306600.0,0,1,69535.46222627738,0,1,0,1.0,1.0
109,2022-04-20,66745,30780,5.14,50,25,21,11,0,14,7,839,90.86000000000001,1650393000.0,0,1,69535.46222627738,0,1,0,1.0,1.0
110,2022-04-21,61278,30585,4.32,48,23,0,14,32,12,10,839,90.13999999999999,1650479400.0,0,1,69535.46222627738,0,1,0,1.0,1.0
111,2022-04-22,63084,28563,3.12,51,27,13,16,30,14,0,839,88.52,1650565800.0,0,1,69535.46222627738,0,1,0,1.0,1.0
112,2022-04-23,71069,34741,3.75,57,30,42,12,12,12,5,839,90.68,1650652200.0,1,1,69535.46222627738,0,1,0,1.0,1.0
113,2022-04-24,75438,29440,4.28,54,27,19,11,0,0,6,839,94.1,1650738600.0,1,1,69535.46222627738,0,1,0,1.0,1.0
114,2022-04-25,65763,33758,4.29,57,30,10,17,0,22,6,1169,94.28,1650825000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
115,2022-04-26,67681,31738,4.54,54,32,14,17,44,8,22,1169,94.46000000000001,1650911400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
116,2022-04-27,75078,34674,4.34,51,28,14,15,28,17,9,1169,95.0,1650997800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
117,2022-04-28,64380,31204,4.75,54,28,13,13,32,11,6,1169,95.0,1651084200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
118,2022-04-29,65725,30346,4.54,56,28,25,18,29,21,0,839,97.52,1651170600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
119,2022-04-30,75010,31116,3.59,60,36,37,15,0,6,5,839,99.5,1651257000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
120,2022-05-01,72904,30702,4.7,57,31,15,13,0,15,8,839,97.16000000000001,1651343400.0,1,1,71954.66222627737,0,0,0,1.0,1.0
121,2022-05-02,65756,34774,4.6,54,25,22,14,0,36,7,839,97.52,1651429800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
122,2022-05-03,61654,25920,4.3,53,27,7,16,20,16,10,1308,95.72,1651516200.0,0,2,62954.662226277374,0,0,0,1.0,1.0
123,2022-05-04,69603,30434,3.84,49,25,13,12,0,6,0,1621,93.74,1651602600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
124,2022-05-05,59528,29995,3.91,50,23,14,8,0,0,5,967,88.52,1651689000.0,0,1,61253.86222627737,0,0,0,1.0,1.0
125,2022-05-06,63265,31217,3.5,51,24,9,10,0,0,9,839,91.94,1651775400.0,0,1,64243.46222627737,0,0,0,1.0,1.0
126,2022-05-07,76324,38710,4.73,60,29,33,12,0,12,0,839,91.94,1651861800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
127,2022-05-08,75876,32164,4.64,49,27,11,15,0,0,0,962,93.02,1651948200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
128,2022-05-09,69154,29617,4.27,54,25,20,13,21,0,4,839,88.7,1652034600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
129,2022-05-10,61090,26316,4.52,49,27,0,12,0,9,0,1621,81.14,1652121000.0,0,1,62708.795559610706,0,0,0,1.0,1.0
130,2022-05-11,61863,30135,3.72,51,25,12,11,0,18,0,1299,75.92,1652207400.0,0,1,62708.795559610706,0,0,0,1.0,1.0
131,2022-05-12,61087,30271,3.39,48,23,33,11,0,0,15,967,77.18,1652293800.0,0,1,62708.795559610706,0,0,0,1.0,1.0
132,2022-05-13,62001,32303,4.03,50,27,31,12,0,13,0,967,80.96000000000001,1652380200.0,0,1,74974.75111516626,0,0,0,1.0,1.0
133,2022-05-14,81107,43531,3.21,55,25,38,14,0,7,0,1275,85.64,1652466600.0,1,3,78517.06222627738,0,0,0,1.0,1.0
134,2022-05-15,81720,34266,3.19,55,27,12,16,16,12,0,1275,84.2,1652553000.0,1,5,79007.46222627738,0,0,0,1.0,1.0
135,2022-05-16,72567,34718,3.21,55,28,35,3,0,7,0,1275,83.12,1652639400.0,0,4,71685.06222627738,0,0,0,1.0,1.0
136,2022-05-17,75400,32223,4.02,53,25,9,9,13,0,5,1275,83.12,1652725800.0,0,3,73951.46222627738,0,0,0,1.0,1.0
137,2022-05-18,74389,38007,4.35,53,29,17,15,16,9,0,1275,81.68,1652812200.0,0,1,74974.75111516626,0,0,0,1.0,1.0
138,2022-05-19,67625,34584,4.05,54,26,12,10,0,0,0,1621,81.68,1652898600.0,0,1,74974.75111516626,0,0,0,1.0,1.0
139,2022-05-20,71119,37256,3.91,61,32,26,18,0,0,12,1308,82.4,1652985000.0,0,1,74974.75111516626,0,0,0,1.0,1.0
140,2022-05-21,83739,46187,4.2,77,52,0,34,0,39,30,839,82.4,1653071400.0,1,1,74974.75111516626,0,0,0,1.0,1.0
141,2022-05-22,70848,29957,4.65,64,32,0,26,0,12,0,839,85.1,1653157800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
142,2022-05-23,75324,35086,5.03,58,34,17,18,34,10,6,839,86.53999999999999,1653244200.0,0,1,73161.76222627738,0,0,0,1.0,1.0
143,2022-05-24,75759,31050,4.41,60,38,11,16,15,21,15,839,86.9,1653330600.0,0,1,73161.76222627738,0,0,0,1.0,1.0
144,2022-05-25,75759,39208,5.43,52,34,15,20,0,18,7,962,87.25999999999999,1653417000.0,0,2,74238.66222627737,0,0,0,1.0,1.0
145,2022-05-26,72758,40504,4.83,64,38,0,22,13,13,12,1275,88.16,1653503400.0,0,1,73161.76222627738,0,0,0,1.0,1.0
146,2022-05-27,73358,41900,4.11,63,32,29,19,0,0,0,839,87.62,1653589800.0,0,1,73161.76222627738,0,0,0,1.0,1.0
147,2022-05-28,89318,48539,3.76,67,37,36,24,0,17,6,1169,88.88,1653676200.0,1,1,73161.76222627738,0,0,0,1.0,1.0
148,2022-05-29,90885,35707,4.18,59,34,32,23,13,38,11,1308,89.6,1653762600.0,1,2,86339.46222627738,0,0,0,1.0,1.0
149,2022-05-30,74823,31159,4.51,63,38,41,16,34,15,27,839,90.13999999999999,1653849000.0,0,1,73161.76222627738,0,0,0,1.0,1.0
150,2022-05-31,69848,28716,4.34,59,34,8,17,0,28,13,1308,88.7,1653935400.0,0,1,73161.76222627738,0,0,0,1.0,1.0
151,2022-06-01,71914,37234,4.39,52,29,14,18,13,17,11,1621,90.5,1654021800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
152,2022-06-02,66001,38831,4.01,54,29,40,9,0,6,0,1621,91.22,1654108200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
153,2022-06-03,71196,36936,3.45,57,28,28,13,0,14,8,962,93.56,1654194600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
154,2022-06-04,90165,43362,4.18,65,32,20,14,37,0,9,1275,94.28,1654281000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
155,2022-06-05,78188,35427,3.94,64,31,15,14,0,11,0,1621,92.84,1654367400.0,1,1,77239.23365484881,0,0,0,1.0,1.0
156,2022-06-06,76921,39568,4.4,55,28,16,10,0,24,0,1621,88.88,1654453800.0,0,1,77239.23365484881,0,0,0,1.0,1.0
157,2022-06-07,76425,36053,4.15,56,27,31,12,27,8,0,1275,87.80000000000001,1654540200.0,0,1,77239.23365484881,0,0,0,1.0,1.0
158,2022-06-08,75345,36091,4.52,52,27,36,14,0,9,5,1621,88.88,1654626600.0,0,1,75143.06222627738,0,0,0,1.0,1.0
159,2022-06-09,70019,36124,3.52,52,25,12,16,0,14,0,1308,90.32,1654713000.0,0,1,75143.06222627738,0,0,0,1.0,1.0
160,2022-06-10,67949,39837,3.7,61,29,16,10,43,10,7,1308,91.03999999999999,1654799400.0,0,3,67990.66222627737,0,0,0,1.0,1.0
161,2022-06-11,87698,48804,3.88,66,33,38,19,0,16,7,1308,89.78,1654885800.0,1,3,83789.86222627739,0,0,0,1.0,1.0
162,2022-06-12,93400,39451,3.75,59,29,18,17,0,0,6,1308,89.78,1654972200.0,1,4,82432.26222627738,0,0,0,1.0,1.0
163,2022-06-13,78602,42423,4.32,53,30,38,13,0,22,0,1621,88.34,1655058600.0,0,4,82432.26222627738,0,0,0,1.0,1.0
164,2022-06-14,79103,37292,4.42,51,28,19,17,0,18,5,1275,87.98,1655145000.0,0,4,76913.86222627737,0,0,0,1.0,1.0
165,2022-06-15,77326,38742,4.36,53,31,26,21,17,20,0,1275,83.66,1655231400.0,0,1,76048.66222627737,0,0,0,1.0,1.0
166,2022-06-16,73371,39924,4.14,54,28,18,15,0,10,0,962,84.02,1655317800.0,0,1,76048.66222627737,0,0,0,1.0,1.0
167,2022-06-17,76407,39938,4.28,57,28,0,15,0,7,9,1621,82.4,1655404200.0,0,1,76048.66222627737,0,0,0,1.0,1.0
168,2022-06-18,84982,46679,4.42,66,32,37,17,39,22,0,1308,83.30000000000001,1655490600.0,1,1,76048.66222627737,0,0,0,1.0,1.0
169,2022-06-19,90471,37039,4.13,55,27,21,15,0,15,0,1621,82.94,1655577000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
170,2022-06-20,76597,37759,4.47,58,29,19,18,0,9,6,1621,84.2,1655663400.0,0,1,74032.9733373885,0,0,0,1.0,1.0
171,2022-06-21,74906,36138,4.07,56,27,37,19,0,20,5,1621,81.68,1655749800.0,0,1,74032.9733373885,0,0,0,1.0,1.0
172,2022-06-22,75472,38335,3.87,55,27,39,17,0,9,6,1275,83.30000000000001,1655836200.0,0,1,74032.9733373885,0,0,0,1.0,1.0
173,2022-06-23,68873,38952,4.44,55,27,16,10,0,8,5,962,81.5,1655922600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
174,2022-06-24,71589,41240,4.3,63,32,28,22,15,13,0,962,82.22,1656009000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
175,2022-06-25,71069,34741,4.27,68,36,11,10,38,7,7,1299,84.56,1656095400.0,1,1,68156.49102312156,1,0,0,1.0,1.0
176,2022-06-26,88613,36153,4.24,59,30,58,22,25,23,17,1308,84.92,1656181800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
177,2022-06-27,74288,36473,4.46,64,40,34,26,0,19,33,839,83.30000000000001,1656268200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
178,2022-06-28,77154,30182,4.62,59,34,0,18,48,15,12,839,81.86,1656354600.0,0,1,63674.21778183293,0,0,0,1.0,1.0
179,2022-06-29,70134,30059,4.26,54,34,65,19,17,13,19,1621,85.46000000000001,1656441000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
180,2022-06-30,65898,33686,3.66,57,29,16,13,12,16,15,1308,86.36,1656527400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
181,2022-07-01,64628,41613,3.47,58,31,34,22,41,24,8,1299,85.1,1656613800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
182,2022-07-02,88026,50652,4.34,66,35,25,22,0,18,6,1621,86.18,1656700200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
183,2022-07-03,88682,37447,4.09,59,34,26,18,0,17,0,1621,86.9,1656786600.0,1,1,77638.92889294404,0,0,0,1.0,1.0
184,2022-07-04,77907,38267,6.18,61,28,0,19,19,30,15,839,80.96000000000001,1656873000.0,0,1,77638.92889294404,0,0,0,1.0,1.0
185,2022-07-05,73439,34490,4.35,59,29,24,22,0,21,0,1308,80.96000000000001,1656959400.0,0,1,77638.92889294404,0,0,0,1.0,1.0
186,2022-07-06,76418,38629,4.73,61,37,27,19,17,8,16,1299,74.48,1657045800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
